,SOCs.soc,TemperaturesCells.cell_21,TemperaturesCells.cell_20,TemperaturesCells.cell_23,TemperaturesCells.cell_22,TemperaturesCells.cell_25,TemperaturesCells.cell_24,TemperaturesCells.cell_27,TemperaturesCells.cell_26,TemperaturesCells.cell_29,TemperaturesCells.cell_28,TemperaturesCells.cell_89,TemperaturesCells.cell_88,TemperaturesCells.cell_87,TemperaturesCells.cell_86,TemperaturesCells.cell_85,TemperaturesCells.cell_84,TemperaturesCells.cell_83,TemperaturesCells.cell_82,TemperaturesCells.cell_81,TemperaturesCells.cell_80,TemperaturesCells.cell_32,TemperaturesCells.cell_33,TemperaturesCells.cell_30,TemperaturesCells.cell_31,TemperaturesCells.cell_36,TemperaturesCells.cell_37,TemperaturesCells.cell_34,TemperaturesCells.cell_35,TemperaturesCells.cell_38,TemperaturesCells.cell_39,TemperaturesCells.cell_90,TemperaturesCells.cell_91,TemperaturesCells.cell_92,TemperaturesCells.cell_93,TemperaturesCells.cell_94,TemperaturesCells.cell_95,TemperaturesCells.cell_96,TemperaturesCells.cell_97,TemperaturesCells.cell_98,TemperaturesCells.cell_99,TemperaturesCells.cell_100,TemperaturesCells.cell_18,TemperaturesCells.cell_19,TemperaturesCells.cell_10,TemperaturesCells.cell_11,TemperaturesCells.cell_12,TemperaturesCells.cell_13,TemperaturesCells.cell_14,TemperaturesCells.cell_15,TemperaturesCells.cell_16,TemperaturesCells.cell_17,TemperaturesCells.cell_69,TemperaturesCells.cell_68,TemperaturesCells.cell_65,TemperaturesCells.cell_64,TemperaturesCells.cell_67,TemperaturesCells.cell_66,TemperaturesCells.cell_61,TemperaturesCells.cell_60,TemperaturesCells.cell_63,TemperaturesCells.cell_62,TemperaturesCells.cell_2,TemperaturesCells.cell_3,TemperaturesCells.cell_1,TemperaturesCells.cell_6,TemperaturesCells.cell_7,TemperaturesCells.cell_4,TemperaturesCells.cell_5,TemperaturesCells.cell_8,TemperaturesCells.cell_9,TemperaturesCells.cell_78,TemperaturesCells.cell_79,TemperaturesCells.cell_76,TemperaturesCells.cell_77,TemperaturesCells.cell_74,TemperaturesCells.cell_75,TemperaturesCells.cell_72,TemperaturesCells.cell_73,TemperaturesCells.cell_70,TemperaturesCells.cell_71,TemperaturesCells.cell_43,TemperaturesCells.cell_42,TemperaturesCells.cell_41,TemperaturesCells.cell_40,TemperaturesCells.cell_47,TemperaturesCells.cell_46,TemperaturesCells.cell_45,TemperaturesCells.cell_44,TemperaturesCells.cell_49,TemperaturesCells.cell_48,TemperaturesCells.cell_54,TemperaturesCells.cell_55,TemperaturesCells.cell_56,TemperaturesCells.cell_57,TemperaturesCells.cell_50,TemperaturesCells.cell_51,TemperaturesCells.cell_52,TemperaturesCells.cell_53,TemperaturesCells.cell_58,TemperaturesCells.cell_59,Voltages.voltage_max,Voltages.voltage_bat,Voltages.voltage_oc,Voltages.voltage_min,Currents.current_max,Currents.current_min,Currents.current_bat,Temperatures.temp_min,Temperatures.temp_mean,Temperatures.temp_outlet,Temperatures.temp_max,Powers.power_loss,Powers.power_bat,Efficiencies.efficiency,TemperaturesCells.cells_0,TemperaturesCells.cells_1,TemperaturesCells.cells_2,TemperaturesCells.cells_3,TemperaturesCells.cells_4,TemperaturesCells.cells_5,TemperaturesCells.cells_6,TemperaturesCells.cells_7,TemperaturesCells.cells_8,TemperaturesCells.cells_9
73.0,39.1,67.7,67.6,67.7,67.7,67.7,67.7,67.6,67.7,67.6,67.6,67.6,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.6,67.6,67.7,67.7,67.5,67.6,67.6,67.6,67.7,67.7,67.6,67.6,67.6,67.6,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.6,67.4,67.6,67.6,67.6,67.7,67.7,67.7,67.7,67.7,67.6,67.6,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.5,67.6,67.4,67.7,67.6,67.7,67.7,67.6,67.6,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.6,67.6,67.6,67.7,67.7,67.7,67.7,67.7,67.7,67.5,67.5,67.6,67.6,67.7,67.7,1070.0,978.0,929.0,682.0,1040.0,-3270.0,600.0,71.3,67.3,,73.7,45521.0,586.8,51.28474043,67.6,67.63,67.65,67.66,67.66,67.66,67.65,67.65,67.65,67.65
74.0,39.2,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.6,67.6,67.7,67.7,67.6,67.6,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.5,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.8,67.7,67.7,67.7,67.7,67.7,67.8,67.7,67.7,67.6,67.6,67.4,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.5,67.5,67.6,67.7,67.8,67.8,1070.0,978.0,929.0,682.0,1040.0,-3270.0,600.0,71.4,67.4,,73.8,45521.0,586.8,51.28474043,67.65,67.68,67.69,67.7,67.7,67.7,67.7,67.7,67.7,67.7
75.0,39.2,67.8,67.7,67.8,67.8,67.8,67.8,67.7,67.8,67.7,67.7,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.7,67.7,67.8,67.8,67.7,67.7,67.7,67.7,67.8,67.8,67.7,67.7,67.7,67.7,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.7,67.5,67.7,67.7,67.8,67.8,67.8,67.8,67.8,67.8,67.7,67.7,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.6,67.7,67.5,67.8,67.7,67.8,67.8,67.7,67.7,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.7,67.7,67.7,67.8,67.8,67.8,67.8,67.8,67.8,67.5,67.6,67.7,67.7,67.8,67.8,1070.0,979.0,929.0,682.0,1040.0,-3270.0,600.0,71.4,67.4,,73.8,46450.0,587.4,51.3102725367,67.71,67.74,67.76,67.77,67.77,67.77,67.76,67.76,67.76,67.76
76.0,39.3,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.7,67.7,67.8,67.8,67.7,67.7,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.6,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.9,67.9,67.8,67.8,67.9,67.8,67.8,67.9,67.8,67.8,67.7,67.7,67.5,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.6,67.6,67.7,67.8,67.9,67.9,1070.0,979.0,929.0,682.0,1040.0,-3270.0,600.0,71.5,67.5,,73.9,46450.0,587.4,51.3102725367,67.75,67.78,67.79,67.8,67.8,67.8,67.8,67.8,67.8,67.8
77.0,39.4,67.9,67.8,67.9,67.9,67.9,67.9,67.8,67.9,67.8,67.8,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.8,67.8,67.9,67.9,67.8,67.8,67.8,67.8,67.9,67.9,67.8,67.8,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.8,67.6,67.8,67.8,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.8,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.7,67.8,67.6,67.9,67.8,67.9,67.9,67.8,67.8,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.8,67.8,67.9,67.9,67.9,67.9,67.9,67.9,67.6,67.7,67.8,67.8,67.9,67.9,1070.0,979.0,929.0,682.0,1040.0,-3270.0,600.0,71.6,67.5,,74.0,46450.0,587.4,51.3102725367,67.81,67.84,67.86,67.87,67.87,67.87,67.87,67.87,67.87,67.87
78.0,39.5,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.8,67.8,67.9,67.9,67.8,67.8,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.6,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,68.0,68.0,67.9,67.9,68.0,68.0,67.9,68.0,67.9,67.9,67.8,67.8,67.6,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,68.0,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.9,67.7,67.7,67.8,67.9,68.0,68.0,1070.0,979.0,930.0,682.0,995.0,-3270.0,575.0,71.6,67.6,,74.0,45570.0,562.925,51.2833944474,67.85,67.88,67.89,67.9,67.9,67.9,67.9,67.9,67.9,67.9
79.0,39.6,68.0,67.9,68.0,68.0,68.0,68.0,67.9,68.0,67.9,67.9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.9,67.9,68.0,67.9,67.9,67.8,67.9,67.9,68.0,67.9,67.9,67.9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.9,67.7,67.9,67.9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.8,67.9,67.7,68.0,67.9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.9,68.0,68.0,67.9,68.0,68.0,67.9,67.9,68.0,68.0,68.0,68.0,68.0,68.0,67.7,67.7,67.9,67.9,68.0,68.0,1070.0,979.0,930.0,682.0,930.0,-3270.0,535.0,71.7,67.6,,74.1,45570.0,523.765,51.2833944474,67.93,67.96,67.98,67.99,67.99,67.99,67.99,67.99,67.98,67.97
80.0,39.7,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.9,67.9,68.0,68.0,67.9,67.9,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.7,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.1,68.0,68.0,68.1,68.0,68.0,68.1,68.0,68.0,67.9,67.9,67.7,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.7,67.8,67.9,67.9,68.1,68.1,1070.0,978.0,930.0,682.0,873.0,-3270.0,505.0,71.8,67.7,60.8,74.1,44640.0,493.89,51.2578616352,67.95,67.98,67.99,68.0,68.0,68.0,68.0,68.0,68.0,68.0
81.0,39.8,68.0,68.0,68.1,68.0,68.0,68.1,68.0,68.0,68.0,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.0,68.0,68.0,68.0,67.9,67.9,68.0,68.0,68.0,68.0,68.0,68.0,68.1,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.0,67.8,68.0,68.0,68.0,68.0,68.0,68.0,68.1,68.0,68.0,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,67.9,68.0,67.7,68.0,68.0,68.1,68.0,68.0,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.0,68.0,68.0,68.0,68.1,68.0,68.0,68.0,68.0,68.1,68.1,68.1,68.1,68.1,67.8,67.8,68.0,68.0,68.1,68.1,1070.0,978.0,930.0,682.0,,-3270.0,475.5,71.8,67.7,,74.2,44640.0,465.039,51.2578616352,67.97,68.0,68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01
82.0,39.9,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.0,68.0,68.1,68.1,68.0,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,67.8,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,67.9,68.0,67.8,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,67.8,67.9,68.0,68.0,68.1,68.1,1070.0,977.0,930.0,682.0,,-3270.0,454.0,71.9,67.8,60.8,74.3,43710.0,443.558,51.2323020451,68.04,68.07,68.09,68.1,68.1,68.1,68.1,68.1,68.1,68.1
83.0,39.9,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.0,68.0,68.1,68.1,68.0,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,67.8,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.1,68.2,68.2,68.1,68.2,68.1,68.1,68.0,68.0,67.8,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,67.8,67.9,68.0,68.0,68.2,68.2,1070.0,967.0,930.0,682.0,901.0,-3270.0,107.0,71.9,67.8,58.8,74.3,34410.0,103.469,50.975224038,68.05,68.08,68.09,68.1,68.1,68.1,68.1,68.1,68.1,68.1
84.0,39.9,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.0,68.1,68.1,68.1,68.0,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.1,67.8,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.1,68.2,68.2,68.2,68.2,68.1,68.1,68.0,68.0,67.8,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.2,68.1,68.1,68.1,68.1,68.2,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.1,68.1,68.2,67.8,67.9,68.1,68.1,68.2,68.2,1070.0,,930.0,682.0,1040.0,-3270.0,3.57,72.0,67.8,57.5,74.3,,,,68.05,68.08,68.09,68.1,68.1,68.1,68.1,68.1,68.1,68.1
85.0,39.9,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.0,68.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.1,67.8,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.0,68.0,67.8,68.1,68.1,68.1,68.1,68.2,68.1,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.1,68.2,68.2,68.1,68.1,68.1,68.1,68.2,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,67.8,67.9,68.1,68.1,68.2,68.2,1070.0,,930.0,682.0,1040.0,-3270.0,87.5,72.0,67.8,55.8,74.4,,,,68.06,68.09,68.1,68.11,68.11,68.11,68.11,68.11,68.1,68.1
86.0,40.0,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.1,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.1,68.1,68.1,68.1,68.0,68.0,68.1,68.1,68.1,68.1,68.2,68.1,68.2,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.1,67.9,68.1,68.1,68.2,68.1,68.1,68.1,68.1,68.1,68.2,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.0,68.0,67.9,68.1,68.1,68.2,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,67.8,67.9,68.1,68.1,68.2,68.2,1070.0,966.0,930.0,682.0,1040.0,-3270.0,200.0,72.0,67.8,53.9,74.4,33480.0,193.2,50.9493670886,68.1,68.12,68.13,68.14,68.13,68.13,68.14,68.14,68.13,68.12
87.0,40.0,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.1,68.0,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,67.9,68.2,68.1,68.2,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.0,68.1,67.9,68.1,68.2,68.2,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.1,68.2,68.2,68.2,68.2,68.2,67.8,67.9,68.1,68.1,68.2,68.2,1070.0,968.0,930.0,682.0,1040.0,-3270.0,258.5,72.0,67.8,54.8,74.5,35340.0,250.228,51.0010537408,68.12,68.14,68.15,68.15,68.14,68.14,68.15,68.15,68.15,68.14
88.0,40.0,68.1,68.2,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,67.9,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.0,68.1,67.9,68.1,68.2,68.2,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,67.8,68.0,68.1,68.1,68.3,68.2,1070.0,969.0,930.0,682.0,1040.0,-3270.0,264.0,72.0,67.8,56.1,74.5,36270.0,255.816,51.0268562401,68.12,68.14,68.15,68.15,68.14,68.15,68.16,68.16,68.16,68.16
89.0,40.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.2,68.1,68.1,68.1,68.1,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,67.9,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.3,68.2,68.2,68.3,68.3,68.2,68.2,68.2,68.2,68.1,68.1,67.9,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,67.9,68.0,68.1,68.1,68.3,68.3,1070.0,969.0,930.0,682.0,1040.0,-3270.0,267.0,72.1,67.9,57.3,74.6,36270.0,258.723,51.0268562401,68.15,68.18,68.18,68.18,68.18,68.18,68.18,68.18,68.18,68.18
90.0,40.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.2,68.1,68.2,68.2,68.1,68.1,68.1,68.2,68.2,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.2,68.2,67.9,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.3,68.2,68.2,68.1,68.1,67.9,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.2,68.3,68.2,68.2,68.2,68.2,68.3,68.2,68.2,68.1,68.1,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,67.9,68.0,68.1,68.1,68.3,68.3,1070.0,,930.0,682.0,1040.0,-3270.0,35.65,72.1,67.9,58.6,74.6,,,,68.17,68.2,68.21,68.22,68.22,68.22,68.22,68.22,68.21,68.2
91.0,40.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,67.9,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.3,68.2,68.2,68.1,68.1,67.9,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.3,68.2,68.3,68.3,68.2,68.2,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.3,68.2,68.2,68.3,68.3,67.9,68.0,68.2,68.1,68.3,68.3,1070.0,966.0,930.0,682.0,1060.0,-3270.0,168.0,72.1,67.9,58.1,74.6,33480.0,162.288,50.9493670886,68.17,68.2,68.21,68.22,68.22,68.22,68.22,68.22,68.21,68.2
92.0,40.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.3,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,67.9,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.3,68.3,68.2,68.1,68.1,67.9,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,67.9,68.0,68.2,68.2,68.3,68.3,1070.0,,930.0,682.0,1180.0,-3270.0,39.35,72.1,67.9,58.0,74.6,,,,68.17,68.2,68.21,68.22,68.22,68.22,68.22,68.22,68.21,68.2
93.0,40.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.2,68.2,68.2,68.3,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,67.9,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.3,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.1,68.1,67.9,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.3,68.3,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,67.9,68.0,68.2,68.2,68.3,68.3,1070.0,,930.0,682.0,1280.0,-3270.0,28.55,72.1,67.9,57.4,74.6,,,,68.18,68.21,68.22,68.23,68.23,68.23,68.24,68.24,68.23,68.22
94.0,40.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.1,68.1,68.2,68.3,68.2,68.2,68.3,68.2,68.3,68.3,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,67.9,68.3,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.1,68.1,67.9,68.2,68.3,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,68.2,68.3,68.3,68.3,68.3,68.3,67.9,68.0,68.2,68.2,68.3,68.3,1070.0,,930.0,682.0,1370.0,-3270.0,30.8,72.2,67.9,56.9,74.6,,,,68.19,68.22,68.23,68.24,68.24,68.24,68.25,68.25,68.25,68.24
95.0,40.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.1,68.2,68.3,68.2,68.2,68.3,68.2,68.3,68.3,68.3,68.2,68.2,68.2,68.3,68.3,68.3,68.2,67.9,68.3,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.1,68.1,67.9,68.2,68.3,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,68.2,68.3,68.3,68.3,68.3,68.3,67.9,68.0,68.2,68.2,68.3,68.3,1070.0,,930.0,682.0,1450.0,-3270.0,37.5,72.2,67.9,57.6,74.7,,,,68.19,68.22,68.23,68.24,68.24,68.24,68.25,68.25,68.25,68.24
96.0,40.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.1,68.2,68.3,68.2,68.2,68.3,68.2,68.3,68.3,68.3,68.2,68.3,68.3,68.3,68.3,68.3,68.2,67.9,68.3,68.2,68.3,68.2,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.1,68.1,67.9,68.2,68.3,68.2,68.2,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.3,68.2,68.2,68.2,68.2,68.3,68.3,68.3,68.2,68.2,68.3,68.3,68.3,68.3,68.3,67.9,68.0,68.2,68.2,68.3,68.3,1070.0,,930.0,682.0,1520.0,-3270.0,33.05,72.2,67.9,57.4,74.7,,,,68.19,68.22,68.23,68.24,68.24,68.24,68.25,68.25,68.25,68.24
